Fecha,Ingreso_Total,Gastos_Operativos,Ingreso_Operativo,Gastos_Financieros,Impuestos,Ingreso_Neto,Dividendos,Activos,Pasivos,Patrimonio_Neto,Flujo_Efectivo,Ratio_deuda_patrimonio,ROA,Margen_Utilidad
2029-06-13,8577111.51,4094524.56,3852298.05,1050212.3440771175,308580.69,-242226.51,1851614.49,277716767.9475541,39894907.67,43581035.66,1137247.17,0.92,0.0,-0.03
2029-06-14,7235148.37,2004097.51,4069597.16,1339334.11,1328478.01,2065499.65,1349850.88,67291857.03,66709857.82,43151249.24,7829628.67,1.55,0.03,0.29
2029-06-15,,4180253.97,,1671048.91,536633.4,4173394.67,256738.12,164476211.4,299883386.8,55218455.84,6587202.61,5.43,0.03,0.76
2029-06-16,9602761.55,2027525.87,9548199.22,472362.35,,7520673.35,1658399.65,174607019.3,135595513.5,35345443.79,7155684.02,3.84,0.04,0.78
2029-06-17,8282016.99,2090396.21,2365073.92,223308.63,1108339.22,274677.71,2648755.32,55267974.83,188689392.7,61655487.95,,3.06,0.0,0.03
2029-06-18,14775614.03,4385001.42,5330260.92,691873.37,1340136.04,945259.49,,202487292.2,184761461.2,,5237918.14,2.15,0.0,0.06
2029-06-19,13666014.33,1092054.58,6309259.18,1029006.76,233373.16,5217204.6,1911631.94,490597222.1,286444547.4,36994786.28,7927138.78,7.74,0.01,0.38
2029-06-20,14356926.67,2978858.17,7641072.25,1050212.3440771175,179995.74,4662214.08,1876784.6,91845787.92,135107977.0,,5077722.56,5.81,0.05,0.32
2029-06-21,4866339.31,1213722.97,1238601.79,686943.67,1263451.96,24878.82,647033.51,339154339.8,198595541.9,34627637.61,1880335.79,5.74,0.0,0.01
2029-06-22,4195160.02,3574616.13,,263657.97,756269.69,1911363.66,139555.55,101719848.7,120424980.0,16160540.73,1442326.19,7.45,0.02,0.46
2029-06-23,10207887.71,2460124.92,8789564.13,470391.26,1120528.49,6329439.22,229828.33,81919497.26,378999778.3,30824257.27,2780709.77,12.3,0.08,0.62
2029-06-24,4408599.05,803077.71,9914546.28,125234.29,1247537.93,9111468.57,656847.13,394480804.6,290454666.2,95630034.31,2991293.92,3.04,0.02,2.07
2029-06-25,,2890262.88,8862207.62,1568396.16,781182.02,5971944.74,766763.28,377001946.4,256091130.6,32757230.64,869708.7,7.82,0.02,1.14
2029-06-26,4843280.56,4099622.38,3798840.9,374056.04,332518.71,-300781.49,702689.14,109636102.7,195816729.9,51967878.05,1323973.35,3.77,0.0,-0.06
2029-06-27,11386858.83,911690.77,4680576.5,1970694.2,179542.86,3768885.73,927208.59,448788101.2,265654321.8,,3917371.62,15.04,0.01,0.33
2029-06-28,9612639.89,4944506.04,7227056.78,1050212.3440771175,1157938.6,2754910.734271937,1395397.29,393967698.0,21451570.61,21707260.28,,0.99,0.01,0.24
2029-06-29,9156911.85,2535432.28,1406968.03,612510.69,473207.41,-1128464.25,309891.54,344431648.6,105231523.7,99109796.15,4317192.8,1.06,0.0,-0.12
2029-06-30,9358239.52,4694126.47,8897248.12,184717.38,508106.94,4203121.65,,267335992.4,321394292.1,,7515458.67,3.68,0.02,0.45
2029-07-01,6798770.52,1568948.59,3913113.13,371292.71,181856.4,2344164.54,536436.94,324851032.0,191096613.5,77715809.41,1672716.06,2.46,0.01,0.34
2029-07-02,2628715.24,,5261245.94,545217.62,214203.0,3196104.5,277528.31,200407243.4,105644881.8,82812127.63,1445864.92,1.28,0.02,1.22
2029-07-03,12319635.35,2130772.55,1879049.03,1696661.54,,-251723.52,2619523.18,118587206.0,149347099.6,96387652.24,3601373.98,1.55,0.0,-0.02
2029-07-04,4267320.47,860516.81,6520736.76,1955330.36,653302.47,5660219.95,196936.95,113320187.6,107558331.6,10925604.63,3018622.73,9.84,0.05,1.33
2029-07-05,4302069.32,1729667.87,,269998.93,1079188.32,6041702.89,1370297.6,277716767.9475541,155671150.7,25761082.61,,6.04,0.02,1.4
2029-07-06,6436177.85,4781315.04,2052082.37,113979.88,1166461.75,-2729232.67,2855612.5,336243220.9,259493943.4,12133697.83,2450360.3,,-0.01,-0.42
2029-07-07,6093939.78,3048820.88,1366976.27,609194.81,610370.72,-1681844.61,648325.2,219149728.3,325323442.5,27183392.66,7678511.24,11.97,-0.01,-0.28
2029-07-08,12666338.6,3551072.69,2558816.83,137337.82,876771.46,-992255.86,1813656.67,403203639.7,94416571.97,23222973.12,4862911.46,4.07,0.0,-0.08
2029-07-09,3042427.84,1282528.62,9782668.72,1283612.68,1236047.07,8500140.09,2844498.09,277716767.9475541,326719104.2,66036748.02,,4.95,0.06,2.79
2029-07-10,8735007.47,2581803.31,6455571.71,787165.56,1307370.62,3873768.4,575401.99,277716767.9475541,248590474.1,83566706.26,7612771.65,2.97,0.01,0.44
2029-07-11,2953732.88,2656318.45,1466411.83,941044.21,342028.7,-1189906.62,,277716767.9475541,304386052.9,44113643.68,883741.3,6.9,0.0,-0.4
2029-07-12,7544496.71,1397941.03,8646826.52,879947.56,,7248885.49,2752387.72,85732963.09,316640052.6,69572226.94,3011587.18,4.55,0.08,0.96
2029-07-13,8503620.96,1706286.38,2450991.59,1939821.22,1185130.5,744705.2,1627125.33,77607332.2,355716609.9,69105653.62,4654949.42,5.15,0.01,0.09
2029-07-14,2997854.8,2417815.86,3873822.74,1050212.3440771175,1172292.88,1456006.88,1008227.95,65126120.08,113989320.0,61413442.29,7607646.33,1.86,0.02,0.49
2029-07-15,8220383.91,3464525.15,1082773.46,267954.24,219284.46,-2381751.69,728761.4,277716767.9475541,214229072.9,82599854.77,1161008.23,2.59,-0.01,-0.29
2029-07-16,3731729.01,3776849.4,3321474.65,132134.32,1020273.53,-455374.75,2093566.9,346709265.0,242628619.6,13030876.35,4629953.44,18.62,0.0,-0.12
2029-07-17,2925023.83,2038424.75,7270634.49,132241.35,748755.24,5232209.74,1243589.32,277716767.9475541,340586872.3,85440737.9,6721743.74,3.99,0.01,1.79
2029-07-18,9931402.99,1400676.1,4180170.05,1509791.24,1349542.56,2779493.95,2066555.25,406784488.6,352835571.7,12709348.5,1508250.71,27.76,0.01,0.28
2029-07-19,3889247.0,3924625.56,8330216.34,1121404.16,1484455.92,4405590.78,2758265.0,442728612.7,189305822.7,76747730.67,4537723.27,2.47,0.01,
2029-07-20,6293700.68,884073.51,3805399.68,150555.9,1454781.3,2921326.18,2038785.42,107471067.6,118547261.0,55010147.69,7608347.73,2.16,0.03,0.46
2029-07-21,10077298.11,2863235.23,4392499.86,643931.74,233111.04,1529264.64,1478541.3,277716767.9475541,209501197.07378653,47633030.93,4004457.47,0.97,0.01,0.15
2029-07-22,14125788.21,4401641.73,5681471.51,1201565.74,1141454.35,1279829.78,559020.85,200843621.3,334452401.6,90600656.33,5998702.84,3.69,0.01,0.09
2029-07-23,13869539.07,,,670127.46,991273.25,-592979.63,1331260.56,124679702.9,394246193.1,18312447.53,1658906.22,21.53,0.0,-0.04
2029-07-24,2084036.65,2935833.51,8324155.18,1821232.18,982886.1,5388321.67,1130339.97,363154603.2,178295014.8,,7199783.7,2.07,0.01,2.59
2029-07-25,5126910.61,520844.1,2255444.75,1831128.95,724652.42,2754910.734271937,809675.23,277716767.9475541,28873796.6,24522652.09,2667263.94,1.18,0.02,0.34
2029-07-26,9076483.54,4748267.03,6867651.34,1659613.12,409328.04,2119384.31,837027.11,169270892.8,113793070.3,12018330.02,4515108.26,9.47,0.01,0.23
2029-07-27,12185104.28,1192531.58,3437490.26,412675.51,1359746.75,2244958.68,2798300.94,116999622.7,131457272.1,15615466.17,7747057.23,8.42,0.02,0.18
2029-07-28,8644477.3,2272389.83,4204870.53,328915.46,1417799.66,1932480.71,260463.92,398245845.1,132970500.3,83320390.42,6501031.87,1.6,0.0,0.22
2029-07-29,10782628.06,,6649372.48,171304.45,1445429.71,2463022.61,1848740.2,325658060.8,288075115.5,97722153.64,7572370.88,2.95,0.01,0.23
2029-07-30,14409357.08,1551234.88,8291020.55,549768.9,1221168.44,6739785.67,211255.2,146080114.8,170149744.9,80119232.78,6054976.86,2.12,0.05,0.47
2029-07-31,8500757.37,4871277.92,5625905.4,200369.2,338448.18,754627.48,,358847238.5,209501197.07378653,59202611.39,3383868.6,2.78,0.0,0.09
2029-08-01,3592472.21,885462.12,7269857.41,937145.92,,6384395.29,2734468.89,340620073.8,58975825.78,57694652.82,5466741.19,1.02,0.02,1.78
2029-08-02,4551194.32,2938554.26,1757259.68,290294.5,914770.72,-1181294.58,,381878761.8,209501197.07378653,18542614.31,4050767.45,2.19,0.0,-0.26
2029-08-03,5518371.25,2535977.82,2534717.11,1206626.65,1414854.45,-1260.71,1382941.85,206407185.9,334148796.7,64697741.48,6046019.25,5.16,0.0,0.0
2029-08-04,4920546.17,3969148.3,4368437.16,912329.53,225675.42,399288.86,1371065.96,285525910.1,369002044.2,52126214.88,4264590.54,7.08,0.0,0.08
2029-08-05,3105733.01,3214184.49,6690752.48,1878735.47,519110.69,2754910.734271937,1416155.04,429960687.2,288692861.4,34475143.55,2030482.91,8.37,0.01,1.12
2029-08-06,13147897.9,3503974.55,7862128.17,777863.93,1296634.32,4358153.62,897197.41,105351482.8,372302039.0,37578954.04,5725167.41,9.91,0.04,0.33
2029-08-07,8577111.51,4094524.56,3852298.05,1741200.28,308580.69,2754910.734271937,1851614.49,430931452.4,39894907.67,43581035.66,1137247.17,0.92,0.0,-0.03
2029-08-08,13201643.5,1611964.55,6347176.44,198845.13,1404895.65,4735211.89,1706769.31,411621591.0,143612150.9,40904803.2,2619127.01,3.51,0.01,0.36
2029-08-09,2697252.29,2737286.44,1782282.59,981238.67,1323466.08,-955003.85,979336.69,92235778.17,98026516.71,47590029.62,2672959.88,2.06,-0.01,
2029-08-10,9482714.57,2744996.69,5707880.6,777461.95,435102.02,2962883.91,254960.35,397405614.3,90731641.15,45288421.92,3072700.34,2.0,0.01,0.31
2029-08-11,2736845.62,1009571.21,7372653.2,972677.01,1414000.77,6363081.99,2404522.39,293005361.6,192520616.1,64949207.95,6947340.09,,0.02,2.32
2029-08-12,2002951.5,1655494.55,8576458.99,467344.54,748892.63,6920964.44,855932.51,479777230.2,250558055.4,12319263.89,757826.44,20.34,0.01,3.46
2029-08-13,8451109.88,3690772.34,7162580.55,340610.54,,3471808.22,242566.4,406967607.7,218553868.8,95244531.66,3746299.41,2.29,0.01,0.41
2029-08-14,7426132.17,4945034.84,2634379.45,973268.03,380745.55,-2310655.39,1372147.92,193490068.2,215702150.7,83557478.1,3945077.42,2.58,-0.01,-0.31
2029-08-15,14960342.43,3165576.48,6582785.96,1688549.91,1436171.09,3417209.48,669679.81,386971851.6,326686943.5,84785425.39,4237497.71,,0.01,0.23
2029-08-16,,,7308722.18,547796.82,276967.36,5150353.64,,207277867.4,369421789.4,53751743.67,555147.83,6.87,0.02,0.91
2029-08-17,9330954.37,,3607763.08,420623.93,125882.64,451435.83,2903910.1,118411183.9,43733885.58,75046397.7,7133590.46,,0.0,0.05
2029-08-18,11257781.6,1289170.75,2304053.85,303355.36,899198.79,1014883.1,1539255.86,55454348.59,327129379.8,91705466.25,3514072.03,3.57,0.02,0.09
2029-08-19,3784900.43,1128430.65,1964548.1,819536.38,,836117.46,559030.14,350512107.5,125584054.9,51321162.1,4971069.87,2.45,0.0,0.22
2029-08-20,7543178.64,619394.92,6727693.7,773641.6,166091.93,2754910.734271937,1347917.64,244624045.3,310520562.0,99746411.85,4128951.64,3.11,0.02,
2029-08-21,10782628.06,4186349.87,6649372.48,171304.45,1445429.71,2463022.61,1848740.2,325658060.8,288075115.5,97722153.64,7572370.88,2.95,0.01,0.23
2029-08-22,11795137.44,4097371.46,1837924.91,603824.41,708240.31,-2259446.55,1984605.37,117576050.4,332563221.9,39072461.12,,8.51,-0.02,-0.19
2029-08-23,11649799.01,4113616.54,2814645.88,986698.0,520534.64,-1298970.66,2340315.52,336380616.6,381566469.9,71924100.14,3762609.46,5.31,0.0,-0.11
2029-08-24,,3303349.63,2227343.28,573056.11,1432870.26,-1076006.35,1235457.59,208568726.0,147531972.6,57830942.28,4578403.03,2.55,-0.01,-0.08
2029-08-25,11000605.98,1539836.58,8767930.83,547228.2,909115.54,7228094.25,,205744876.9,209501197.07378653,50616470.17,2030657.46,,0.04,0.66
2029-08-26,12142764.43,649413.99,9553703.36,1447662.64,266629.11,8904289.37,988093.81,419946422.3,328133860.8,15954867.0,1225209.2,20.57,0.02,0.73
2029-08-27,9877960.57,1571822.51,,1832391.71,606233.11,5166194.73,922170.85,269177863.5,348148058.6,82318389.35,5629025.94,4.23,0.02,0.52
2029-08-28,11493239.46,3156038.0,6697913.12,1840047.26,1288879.29,3541875.11,1656076.75,356102500.6,217664559.1,39276155.65,5363484.18,5.54,0.01,0.31
2029-08-29,4270413.42,,5577136.22,579413.21,,2453449.2,2674479.42,277763838.3,383297914.6,38904593.74,2807593.17,9.85,0.01,0.57
2029-08-30,9222144.41,3175143.51,3266191.53,152898.0,1181121.83,91048.02,2096049.7,462485856.1,137726612.6,30188670.3,,4.56,0.0,0.01
2029-08-31,8049380.14,1422429.33,5444160.37,687978.9,239419.85,4021731.04,2936969.84,80677539.22,207083682.4,15990825.51,1104356.09,12.95,0.05,0.5
2029-09-01,9791676.43,2445506.6,1820854.93,1726691.88,1464104.58,-624651.68,555983.43,471570107.9,261058201.8,29638678.11,1760150.39,8.81,0.0,-0.06
2029-09-02,5699038.01,1115683.84,9073992.34,1957132.55,415397.42,7958308.5,2695598.19,82437951.2,208744260.7,86038421.3,2958821.28,2.43,0.1,1.4
2029-09-03,9435946.42,3682573.85,4370861.07,609472.14,1042103.16,688287.22,1170151.42,136340296.1,149429583.3,59803407.08,1428845.2,2.5,0.01,0.07
2029-09-04,,3574829.19,4502815.11,1084894.38,1122238.25,927985.91,,252382929.1,307777878.7,84313985.64,6513801.26,3.65,0.0,0.06
2029-09-05,12908905.9,981412.87,1209447.42,384827.58,707453.53,228034.55,2171723.93,277716767.9475541,82984916.33,54045328.37,1150299.26,1.54,0.0,0.02
2029-09-06,5123888.6,3735706.57,3887020.58,580391.06,1060668.87,151314.01,1530417.73,381810684.8,108306042.8,39206062.02,7754533.93,2.76,0.0,0.03
2029-09-07,9602761.55,2027525.87,,472362.35,1284659.31,7520673.35,1658399.65,174607019.3,135595513.5,35345443.79,7155684.02,3.84,0.04,0.78
2029-09-08,10610078.6,3671063.43,3182234.53,1336376.33,700517.26,-488828.9,2106405.33,133398580.8,392540121.6,20677938.92,6812165.06,18.98,0.0,-0.05
2029-09-09,3616495.94,1507179.27,1228156.69,1449801.45,1077905.01,-279022.58,165448.89,498350451.9,152276325.4,97780882.01,5005941.12,1.56,0.0,-0.08
2029-09-10,8557927.24,1263910.57,2636920.76,1050212.3440771175,397925.91,1373010.19,1343773.55,351829540.4,230028688.8,63536264.16,7009847.2,3.62,0.0,
2029-09-11,2312065.58,3562246.86,3957980.91,1139139.48,1402130.73,395734.05,2258815.84,454925005.6,209501197.07378653,86060876.63,6067774.53,0.29,,0.17
2029-09-12,11809401.7,4012364.82,3236402.26,556465.54,962367.83,-775962.56,474038.83,182768318.4,134397509.6,12578718.48,2476636.1,10.68,0.0,-0.07
2029-09-13,5517270.33,4180253.97,8353648.64,1671048.91,536633.4,4173394.67,256738.12,164476211.4,299883386.8,55218455.84,6587202.61,5.43,0.03,0.76
2029-09-14,7439063.93,1589202.57,1664169.08,713975.91,329617.43,74966.51,2273014.53,157458295.1,209065143.8,25614644.53,,8.16,0.0,0.01
2029-09-15,9725143.76,3397997.94,1049699.05,1316849.82,988903.7,-2348298.89,1960581.08,440625510.6,365592752.2,,1975161.48,4.87,-0.01,-0.24
2029-09-16,6455502.03,1733248.49,9662025.65,1792850.38,323324.79,7928777.16,2837719.71,277716767.9475541,209501197.07378653,90021513.15,3063867.81,3.0,0.02,
2029-09-17,5944012.07,,9820293.18,499223.77,828080.89,7560426.26,,145689969.4,109289893.9,39411523.53,4283771.93,2.77,0.05,1.27
2029-09-18,13482556.82,4928375.61,9910484.65,1084229.16,690687.88,4982109.04,1165105.33,345272827.0,354459560.4,24058591.18,7419838.55,14.73,0.01,0.37
2029-09-19,4812326.11,3165835.03,1880507.45,634440.67,1410749.08,-1285327.59,1241677.47,84676225.61,48729915.43,15630835.8,7494250.32,3.12,-0.02,-0.27
2029-09-20,10191210.65,3912073.14,3906608.26,1578171.45,840370.95,-5464.88,1048132.09,215573338.1,120921476.5,51850856.58,1246210.02,2.33,0.0,0.0
2029-09-21,7359636.46,4486899.87,1139109.55,1759715.1,438119.23,-3347790.32,1085015.8,474384127.0,38310684.71,98300611.71,5175346.74,0.39,-0.01,
2029-09-22,9156911.85,,1406968.03,612510.69,473207.41,-1128464.25,309891.54,344431648.6,105231523.7,99109796.15,4317192.8,1.06,0.0,-0.12
2029-09-23,9792994.82,4330431.11,8699145.26,1400977.81,1418472.47,4368714.14,2388217.75,171419324.1,209501197.07378653,33081675.49,5024097.97,11.99,0.03,0.45
2029-09-24,11880072.08,1612539.83,8761273.38,1072683.4,842591.66,7148733.54,1069224.48,152230800.7,166054914.6,69279521.94,4131297.74,2.4,0.05,0.6
2029-09-25,11362046.99,4605635.06,7336717.91,394093.47,820442.93,2731082.86,1880153.24,343016413.2,94191429.12,20790198.41,5024340.67,4.53,0.01,0.24
2029-09-26,,1202686.69,7561064.51,163504.79,1390754.98,6358377.82,2637525.23,187105612.6,350588280.7,83924952.66,5320963.03,4.18,0.03,0.67
2029-09-27,13357040.87,640324.11,6806555.11,153430.86,162924.53,6166231.01,450785.92,404106523.8,105891019.2,83344575.57,2391296.58,1.27,0.02,0.46
2029-09-28,13574996.17,1667405.45,3059183.49,1347469.13,1289047.38,1391778.04,2388942.9,328814579.7,341848164.6,43261677.95,6061745.81,,0.0,0.1
2029-09-29,10868491.96,979692.14,9322242.56,1232482.83,1122366.71,2754910.734271937,,257664859.1,211171901.3,12803418.35,5474830.32,16.49,0.03,0.77
2029-09-30,13347172.48,3626134.12,9074941.82,1359433.6,487410.25,5448807.7,171622.16,381845195.9,325504232.9,90812726.83,4801724.6,3.58,0.01,0.41
2029-10-01,13252310.98,2303433.77,3528410.59,1274741.54,1226625.61,1224976.81,2437084.39,496471106.7,255850982.3,81348230.22,2852773.44,3.15,0.0,0.09
2029-10-02,6620711.39,678284.71,,975278.3,543323.34,8342003.31,1630655.11,445023535.2,179390237.7,,6350360.65,8.95,0.02,1.26
2029-10-03,9222144.41,3175143.51,3266191.53,152898.0,1181121.83,91048.02,2096049.7,462485856.1,137726612.6,30188670.3,6697927.34,4.56,0.0,
2029-10-04,2362079.13,884788.39,1971022.84,655273.02,1181683.15,1086234.45,1954220.62,297288291.2,174881999.3,82343309.07,7331196.99,2.12,0.0,0.46
2029-10-05,5682697.25,3772260.81,7045306.16,1764272.74,118098.41,3273045.35,973570.75,277716767.9475541,291481182.4,15004496.95,1710857.65,19.43,0.02,0.58
2029-10-06,14297020.37,2937353.97,8746575.25,285459.07,1261103.89,5809221.28,2240637.19,498513584.2,383830247.2,56620725.98,2202339.05,6.78,0.01,0.41
2029-10-07,9518676.92,2666850.58,6025638.25,1905530.52,1400661.06,3358787.67,527613.73,268113329.2,111351586.9,45807913.27,7750296.05,2.43,0.01,0.35
2029-10-08,4123767.86,528736.42,2762120.21,1879337.33,1327881.44,2233383.79,2479860.53,200530079.9,210229357.0,79934435.71,2026511.55,2.63,,0.54
2029-10-09,8079855.76,1301161.85,1309496.69,720803.89,1098116.85,8334.84,447303.9,284431089.8,309522688.8,58681450.35,3142452.91,5.27,,0.0
2029-10-10,6359830.88,3445300.46,7052666.1,1050212.3440771175,1296279.31,3607365.64,2916537.74,59820528.55,23434618.25,81633374.84,2212484.39,0.29,0.06,0.57
2029-10-11,6612814.12,2077821.19,3528668.71,491377.55,569417.61,1450847.52,1003939.63,345551047.1,175576587.3,44859026.62,876315.13,3.91,0.0,0.22
2029-10-12,5586995.03,3465157.74,1666401.87,416356.74,219743.4,-1798755.87,374213.4,231341080.4,320393721.8,53658519.4,5720598.96,5.97,,-0.32
2029-10-13,14226551.39,1792575.46,3642326.6,1218019.36,238961.08,1849751.14,1069014.76,376690959.5,139938390.6,25275558.57,590022.7,5.54,0.0,0.13
2029-10-14,3463676.06,2318631.45,5720602.51,1143882.48,157921.21,3401971.06,2687015.62,343500916.8,123016576.4,84457193.48,5761739.49,1.46,0.01,0.98
2029-10-15,5249647.58,2835868.03,5793304.89,1587554.87,63290.05,2957436.86,1773359.16,411163555.8,55197683.56,48817153.57,4390608.85,,0.01,0.56
2029-10-16,7989536.8,4279375.86,9045033.25,1895532.48,505929.45,4765657.38,535900.81,290285362.7,333402430.2,,2563241.61,22.9,0.02,0.6
2029-10-17,12970432.35,1882804.84,,876529.17,453308.28,6274600.96,2604125.21,50704297.34,50836687.84,69355538.35,1110854.1,0.73,0.12,0.48
2029-10-18,14622223.24,3168229.71,8523821.08,1082817.12,1292692.09,5355591.38,1867456.51,251874783.9,20514377.77,86729267.91,2639043.52,0.24,0.02,0.37
2029-10-19,3234548.58,,2678666.59,227840.76,862168.18,841618.87,1779476.43,264208158.2,126781709.6,34256067.61,,3.7,0.0,0.26
2029-10-20,6981799.76,,,554095.59,395281.02,2604924.86,1273495.85,277716767.9475541,385851973.1,70659478.73,5623357.14,5.46,0.01,0.37
2029-10-21,8499466.9,1724653.12,9103762.51,1934352.41,606827.66,7379109.4,2449751.48,280499864.4,229950367.6,89930637.0,3062308.35,2.56,0.03,0.87
2029-10-22,12823953.05,1027886.85,4817998.08,1117809.04,1367194.66,3790111.23,312412.25,277716767.9475541,92805319.38,84479774.7,5728746.91,1.1,0.03,0.3
2029-10-23,4714802.16,2379113.49,4380246.57,781610.77,1303384.33,2001133.08,1374449.59,336331109.3,25583487.69,34931127.19,6781043.9,0.73,0.01,0.42
2029-10-24,2709350.31,842588.87,1366559.22,1491964.13,866588.36,523970.35,,412245049.9,318372026.4,21671108.04,3327396.25,14.69,0.0,0.19
2029-10-25,2572856.2,3686774.4,8261512.65,1663049.19,848290.69,4574738.25,315110.97,378278702.9,398031331.7,27677729.43,2566750.82,14.38,,1.78
2029-10-26,12532094.17,4891393.65,8544958.34,1624320.02,942551.3,3653564.69,2718846.89,277716767.9475541,160957583.1,43525803.84,912247.3,3.7,0.01,0.29
2029-10-27,6307578.84,1918806.52,2593996.11,1297035.49,702215.79,675189.59,469483.41,151077025.3,286965390.6,93622556.8,7419528.18,3.07,0.0,0.11
2029-10-28,9195133.09,3018419.08,5090869.58,816962.11,516445.23,2072450.51,1883218.74,258769119.6,98688807.5,79549427.77,1843729.39,1.24,0.01,0.23
2029-10-29,4459545.3,1470538.19,6813255.17,1688953.49,1354438.11,5342716.99,495476.2,192625964.5,48721773.26,46288698.05,7823423.97,1.05,0.03,1.2
2029-10-30,6171109.06,534032.94,9365762.3,1873484.94,1366721.35,8831729.36,809919.63,109170104.0,353438617.7,45563976.77,6319079.41,7.76,0.08,1.43
2029-10-31,4688632.61,,6767872.7,1321332.52,399033.25,5937137.34,736029.16,458237763.8,324001323.1,16051076.21,,20.19,0.01,1.27
2029-11-01,7960741.31,2690010.24,8889882.42,1050212.3440771175,1238127.43,6199872.19,816897.61,95286865.34,369977918.0,34446986.31,4499926.61,10.74,0.07,0.78
2029-11-02,3819835.9,2712175.46,5217945.78,1031593.73,449025.81,2505770.32,2041217.73,235294493.7,34793386.06,55952268.17,,,,0.66
2029-11-03,13042803.28,947486.27,8984914.68,378567.66,665339.44,8037428.42,2850432.95,322813822.0,243717978.4,,690114.53,,0.02,0.62
2029-11-04,11364991.98,3464984.62,6137004.74,509379.52,1370695.12,2672020.13,670396.82,245568182.4,381540823.9,85027960.94,7659997.68,4.49,0.01,0.24
2029-11-05,6315629.56,,7938704.62,1534172.17,1450731.12,4432321.51,566068.71,215390490.0,209501197.07378653,97125923.08,3401054.32,2.21,0.02,
2029-11-06,9518676.92,2666850.58,6025638.25,1905530.52,1400661.06,3358787.67,,268113329.2,111351586.9,45807913.27,7750296.05,2.43,0.01,0.35
2029-11-07,3260553.72,1733968.41,8989337.64,344914.91,359629.34,7255369.23,1377260.25,491583690.7,56251725.38,88360213.07,7132575.71,0.64,0.01,2.23
2029-11-08,3536842.09,3202325.87,9174392.97,562868.1,534451.75,5972067.1,1055031.7,290889559.2,152551802.9,29342137.33,3462900.03,5.2,0.02,1.69
2029-11-09,10133864.86,4177839.96,8794575.01,1135166.88,362270.96,4616735.04,1397091.61,452295369.5,387401289.9,66042058.69,,5.87,0.01,0.46
2029-11-10,8282825.7,2929934.21,3870780.67,1909294.15,466523.66,940846.46,,473305660.3,209501197.07378653,43432053.64,6624914.32,4.25,0.0,0.11
2029-11-11,5126910.61,520844.1,2255444.75,1831128.95,724652.42,1734600.64,809675.23,77064054.17,28873796.6,24522652.09,2667263.94,1.18,0.02,0.34
2029-11-12,3616495.94,,1228156.69,1449801.45,1077905.01,-279022.58,165448.89,498350451.9,152276325.4,97780882.01,5005941.12,1.56,0.0,-0.08
2029-11-13,4551825.93,867334.92,9885485.16,603589.85,,9018150.24,1335090.15,87558838.25,180599094.9,49851832.29,1571107.28,3.62,0.1,1.98
2029-11-14,8220383.91,3464525.15,1082773.46,267954.24,219284.46,-2381751.69,728761.4,398594089.0,214229072.9,82599854.77,1161008.23,2.59,-0.01,-0.29
2029-11-15,8652196.81,3353025.66,1640697.84,649385.64,673255.32,-1712327.83,124228.64,184426508.1,227699314.0,90056737.99,3843691.62,2.53,-0.01,-0.2
2029-11-16,7460143.06,4084417.81,7994322.24,1075683.95,378800.0,3909904.43,309465.11,277716767.9475541,269519808.0,79250400.47,3395382.02,3.4,0.02,0.52
2029-11-17,10873026.22,,4320222.76,1293592.53,765345.3,-522811.38,,260945584.5,162089997.9,17621950.77,4824087.42,9.2,0.0,
2029-11-18,5787693.95,2735450.86,4111263.94,568647.25,,1375813.08,,277716767.9475541,209501197.07378653,,5761243.26,3.79,0.01,0.24
2029-11-19,7557064.87,2016514.29,9071095.69,1414661.99,1396336.24,7054581.4,2208680.47,99945261.15,70051710.86,12919910.14,5885106.34,5.42,0.07,0.93
2029-11-20,6250233.32,2733648.11,9430569.9,1663706.79,587212.58,6696921.79,1807549.78,164601779.9,155969352.0,17954645.23,507075.61,,0.04,1.07
2029-11-21,2741349.88,2702412.34,2447272.46,890705.8,497110.58,-255139.87,1831638.2,94278042.37,43822056.22,13631574.42,3727598.99,3.21,,-0.09
2029-11-22,7448293.15,3679140.77,9875896.7,1761356.26,661572.65,6196755.93,904049.41,228186712.7,34277014.35,33894676.67,703299.89,,0.03,0.83
2029-11-23,3757825.08,2548490.67,,1188267.77,162683.01,3701828.22,1551039.25,256657944.9,241016471.3,13142039.74,909577.27,18.34,0.01,0.99
2029-11-24,13703433.45,4099348.65,1990467.32,368628.75,321015.58,-2108881.33,2138312.69,95470614.95,156311899.7,62534222.9,7106713.7,2.5,-0.02,-0.15
2029-11-25,2902123.12,3308670.09,9367278.87,960478.38,1275990.68,6058608.79,979514.98,401342713.7,209501197.07378653,73788908.97,,2.58,0.02,2.09
2029-11-26,7094837.32,4275041.39,9729188.67,1374453.55,560734.91,5454147.28,595227.95,342894816.1,73410127.68,70628087.57,6904571.62,1.04,0.02,0.77
2029-11-27,10792693.88,601111.89,4843970.1,1050212.3440771175,,4242858.21,661988.48,277716767.9475541,125928751.5,77657229.32,2427970.19,1.62,0.05,0.39
2029-11-28,5004051.09,3799008.6,4155288.03,583861.16,482318.02,356279.43,2012327.42,262079225.3,345484145.0,54353762.61,4363752.71,6.36,0.0,
2029-11-29,5644351.78,3755390.51,,249390.75,716467.49,448363.6,345481.39,310992704.3,209501197.07378653,35053163.35,4694135.99,8.67,0.0,0.08
